itemId:151758737, builtAt:2014, bathrooms:1, netArea:46, metro:Щелковская, floor:11, price:15500000, area:84, elevator:–, timeToMetro:9, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162021773, builtAt:-, bathrooms:-, netArea:39.2, metro:Шипиловская, floor:11, price:8800000, area:64.8, elevator:2 пасс., timeToMetro:2, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:2 лодж.
itemId:161225950, builtAt:-, bathrooms:-, netArea:43.6, metro:Текстильщики, floor:8, price:8800000, area:64.7, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:158195950, builtAt:2000, bathrooms:-, netArea:47.3, metro:Бунинская аллея, floor:2, price:8800000, area:78.9, elevator:1 груз., timeToMetro:10, floors:7, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:161747726, builtAt:1999, bathrooms:-, netArea:46, metro:Бунинская аллея, floor:7, price:8800000, area:76, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:8, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:149689856, builtAt:1992, bathrooms:-, netArea:38, metro:Новокосино, floor:11, price:8800000, area:63.8, elevator:2 пасс., timeToMetro:3, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:2 лодж.
itemId:162394472, builtAt:1992, bathrooms:-, netArea:40, metro:Новокосино, floor:9, price:8800000, area:66, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:14, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:162236477, builtAt:1969, bathrooms:-, netArea:37, metro:Планерная, floor:2, price:8800000, area:55, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:149881593, builtAt:-, bathrooms:-, netArea:41.2, metro:ВДНХ, floor:8, price:8800000, area:64, elevator:2 пасс., timeToMetro:5, floors:8, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:149948109, builtAt:1992, bathrooms:-, netArea:45, metro:Волоколамская, floor:1, price:8800000, area:72.8, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:17, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:162437201, builtAt:1973, bathrooms:-, netArea:37.2, metro:Медведково, floor:4, price:8800000, area:56, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163281937, builtAt:1977, bathrooms:-, netArea:40, metro:Алтуфьево, floor:8, price:8800000, area:65, elevator:1 пасс., timeToMetro:6, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159735882, builtAt:-, bathrooms:-, netArea:39, metro:Отрадное, floor:6, price:8800000, area:62, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:161526968, builtAt:2014, bathrooms:1, netArea:51, metro:Раменки, floor:5, price:25300000, area:106, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:22, rooms:3, view:двор, buildingType:монолитный, renovation:отсутствует, balcony:1 балк. + 1 лодж.
itemId:163139951, builtAt:-, bathrooms:-, netArea:60.8, metro:Динамо, floor:5, price:36000000, area:82, elevator:1 пасс., timeToMetro:12, floors:16, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:–
itemId:158283591, builtAt:-, bathrooms:2, netArea:72, metro:Калужская, floor:4, price:31152000, area:129.8, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:18, rooms:3, view:двор и улица, buildingType:монолитный, renovation:-, balcony:2 лодж.
itemId:158922252, builtAt:1981, bathrooms:-, netArea:40, metro:Люблино, floor:8, price:8800000, area:60, elevator:1 пасс., timeToMetro:3, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:148190674, builtAt:1980, bathrooms:-, netArea:39, metro:Владыкино, floor:7, price:8800000, area:63, elevator:2 пасс., timeToMetro:14, floors:12, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:159738257, builtAt:-, bathrooms:-, netArea:44, metro:Бабушкинская, floor:5, price:8800000, area:58, elevator:1 пасс., timeToMetro:1, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:157791118, builtAt:1992, bathrooms:-, netArea:37.4, metro:Новокосино, floor:11, price:8800000, area:60, elevator:1 пасс., timeToMetro:5, floors:14, rooms:3, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:154012643, builtAt:1969, bathrooms:-, netArea:44, metro:Печатники, floor:8, price:8800000, area:59, elevator:2 пасс., timeToMetro:16, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:159983478, builtAt:-, bathrooms:-, netArea:51, metro:Шоссе Энтузиастов, floor:5, price:8800000, area:73, elevator:нет, timeToMetro:10, floors:5, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:162596775, builtAt:-, bathrooms:1, netArea:45, metro:Коломенская, floor:4, price:8800000, area:60, elevator:1 пасс., timeToMetro:19, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:151925811, builtAt:1985, bathrooms:-, netArea:38.6, metro:Алма-Атинская, floor:1, price:8800000, area:62, elevator:–, timeToMetro:5, floors:14, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:–
itemId:158970181, builtAt:1979, bathrooms:-, netArea:44.1, metro:Аннино, floor:8, price:8800000, area:72.5, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:16, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:2 лодж.
itemId:155713826, builtAt:1974, bathrooms:-, netArea:43.9, metro:Бибирево, floor:12, price:8800000, area:61.7, elevator:2 пасс., timeToMetro:8, floors:12, rooms:3, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:157806507, builtAt:1979, bathrooms:1, netArea:40, metro:Отрадное, floor:7, price:8800000, area:62, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:157992834, builtAt:1979, bathrooms:-, netArea:40, metro:Отрадное, floor:4, price:8850000, area:63, elevator:2 пасс., timeToMetro:5, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:2 лодж.
itemId:149541373, builtAt:1994, bathrooms:-, netArea:45, metro:Улица Скобелевская, floor:14, price:8850000, area:75, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:14, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161085319, builtAt:-, bathrooms:-, netArea:23, metro:Бунинская аллея, floor:1, price:8850000, area:78, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:14, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:158681026, builtAt:1973, bathrooms:-, netArea:46, metro:Фонвизинская, floor:2, price:8850000, area:59, elevator:1 пасс., timeToMetro:8, floors:9, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:159011302, builtAt:1980, bathrooms:-, netArea:44.6, metro:Строгино, floor:2, price:8850000, area:63, elevator:1 пасс., timeToMetro:17, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:157063241, builtAt:1978, bathrooms:-, netArea:37, metro:Ясенево, floor:7, price:8850000, area:60, elevator:1 пасс., timeToMetro:3, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159547906, builtAt:1970, bathrooms:-, netArea:45.3, metro:Нижегородская, floor:4, price:8850000, area:63.7, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:–, buildingType:блочный, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:155599872, builtAt:-, bathrooms:-, netArea:42.1, metro:Южная, floor:2, price:8850000, area:65, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:151872327, builtAt:1960, bathrooms:-, netArea:35, metro:Тимирязевская, floor:2, price:8850000, area:55, elevator:1 пасс., timeToMetro:12, floors:5, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:151900433, builtAt:1966, bathrooms:-, netArea:42, metro:Семеновская, floor:3, price:8850000, area:58, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:16, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:154304013, builtAt:1998, bathrooms:-, netArea:44, metro:Бунинская аллея, floor:4, price:8850000, area:76, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:10, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:158442724, builtAt:-, bathrooms:-, netArea:40, metro:Чертановская, floor:8, price:8890000, area:60, elevator:1 пасс., timeToMetro:8, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:152969341, builtAt:-, bathrooms:-, netArea:44.1, metro:Улица Академика Янгеля, floor:7, price:8890000, area:64, elevator:1 пасс., timeToMetro:10, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:156335658, builtAt:1971, bathrooms:-, netArea:38.1, metro:Улица Академика Янгеля, floor:5, price:8890000, area:61.5, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:159877239, builtAt:1968, bathrooms:-, netArea:41, metro:Динамо, floor:7, price:10600000, area:58, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:162235625, builtAt:1985, bathrooms:-, netArea:46, metro:Крылатское, floor:6, price:16000000, area:78, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:23, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:149024409, builtAt:2014, bathrooms:-, netArea:64, metro:Пражская, floor:3, price:23200000, area:127, elevator:2 пасс. + 2 груз., timeToMetro:5, floors:24, rooms:3, view:–, buildingType:монолитный, renovation:отсутствует, balcony:1 лодж.
