itemId:161839729, builtAt:-, bathrooms:1, netArea:18, metro:Беляево, floor:9, price:5990000, area:32, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:нет
itemId:162646275, builtAt:-, bathrooms:1, netArea:18.6, metro:Тушинская, floor:5, price:4950000, area:31.4, elevator:нет, timeToMetro:10, floors:5, rooms:1, view:двор, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:148619166, builtAt:2003, bathrooms:-, netArea:18, metro:Улица Скобелевская, floor:2, price:4950000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:16, floors:14, rooms:1, view:улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:162254959, builtAt:-, bathrooms:-, netArea:14, metro:Отрадное, floor:6, price:4950000, area:27, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:9, rooms:1, view:улица, buildingType:блочный, renovation:-, balcony:нет
itemId:162287921, builtAt:1931, bathrooms:1, netArea:20.8, metro:Кутузовская, floor:3, price:10500000, area:38, elevator:–, timeToMetro:5, floors:5, rooms:1, view:улица, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:161948398, builtAt:2000, bathrooms:1, netArea:–, metro:Нахимовский проспект, floor:10, price:8600000, area:38.3, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162450069, builtAt:-, bathrooms:1, netArea:20, metro:Царицыно, floor:12, price:5300000, area:36, elevator:1 пасс., timeToMetro:10, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:160242711, builtAt:1972, bathrooms:1, netArea:19, metro:Теплый Стан, floor:9, price:4990000, area:32.7, elevator:1 пасс., timeToMetro:6, floors:9, rooms:1, view:улица, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:162070093, builtAt:1963, bathrooms:1, netArea:18, metro:Каховская, floor:4, price:4950000, area:31, elevator:–, timeToMetro:16, floors:5, rooms:1, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:157830904, builtAt:2000, bathrooms:-, netArea:15, metro:Братиславская, floor:1, price:4950000, area:34, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:161043183, builtAt:1995, bathrooms:1, netArea:19.2, metro:Жулебино, floor:1, price:4990000, area:37.2, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:14, rooms:1, view:–, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:147843598, builtAt:-, bathrooms:1, netArea:20, metro:Щелковская, floor:1, price:5000000, area:32, elevator:–, timeToMetro:4, floors:5, rooms:1, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:161431640, builtAt:1999, bathrooms:-, netArea:20, metro:Улица Горчакова, floor:8, price:4950000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:154192710, builtAt:1970, bathrooms:1, netArea:20.5, metro:Первомайская, floor:3, price:5000000, area:29.9, elevator:1 пасс., timeToMetro:10, floors:8, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:155952796, builtAt:1963, bathrooms:1, netArea:20, metro:Свиблово, floor:6, price:5000000, area:33, elevator:1 пасс., timeToMetro:12, floors:9, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:163059699, builtAt:1975, bathrooms:1, netArea:18.7, metro:Шипиловская, floor:6, price:5000000, area:32.7, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:163125122, builtAt:1963, bathrooms:1, netArea:18.3, metro:Новогиреево, floor:2, price:4970000, area:31, elevator:–, timeToMetro:8, floors:5, rooms:1, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:162446654, builtAt:1969, bathrooms:1, netArea:17, metro:Братиславская, floor:2, price:5000000, area:29.7, elevator:1 пасс., timeToMetro:13, floors:9, rooms:1, view:–, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:163006161, builtAt:1962, bathrooms:1, netArea:19.8, metro:Нагорная, floor:3, price:4950000, area:31.4, elevator:–, timeToMetro:16, floors:5, rooms:1, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162609507, builtAt:1975, bathrooms:1, netArea:18.7, metro:Домодедовская, floor:6, price:5000000, area:32.7, elevator:1 пасс., timeToMetro:10, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:163003819, builtAt:-, bathrooms:-, netArea:21, metro:Новокосино, floor:2, price:4950000, area:40, elevator:1 пасс. + 1 груз., timeToMetro:17, floors:16, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:158225420, builtAt:1974, bathrooms:1, netArea:15.5, metro:Филевский парк, floor:1, price:5100000, area:25.1, elevator:1 пасс., timeToMetro:9, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:162088742, builtAt:1962, bathrooms:-, netArea:19, metro:Щелковская, floor:6, price:5050000, area:32, elevator:1 пасс., timeToMetro:10, floors:6, rooms:1, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159833997, builtAt:1986, bathrooms:1, netArea:20, metro:Шипиловская, floor:1, price:5090000, area:39, elevator:1 пасс., timeToMetro:14, floors:14, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:162549099, builtAt:1966, bathrooms:1, netArea:20, metro:Окружная, floor:9, price:5100000, area:33, elevator:1 пасс., timeToMetro:3, floors:10, rooms:1, view:двор, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:162825311, builtAt:-, bathrooms:-, netArea:18, metro:Южная, floor:8, price:5090000, area:33, elevator:1 пасс., timeToMetro:7, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:-, balcony:–
itemId:159182111, builtAt:1973, bathrooms:1, netArea:19.7, metro:Улица Академика Янгеля, floor:10, price:5100000, area:35.2, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:1, view:двор, buildingType:блочный, renovation:косметический, balcony:–
itemId:156486799, builtAt:1976, bathrooms:-, netArea:19, metro:Алтуфьево, floor:5, price:5100000, area:38, elevator:2 пасс., timeToMetro:19, floors:12, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161642951, builtAt:-, bathrooms:1, netArea:19, metro:Медведково, floor:6, price:5100000, area:32.7, elevator:1 пасс., timeToMetro:9, floors:9, rooms:1, view:улица, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:155032420, builtAt:2002, bathrooms:-, netArea:14, metro:Бульвар Адмирала Ушакова, floor:16, price:5100000, area:37, elevator:–, timeToMetro:10, floors:17, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:150565006, builtAt:1967, bathrooms:1, netArea:27, metro:Щелковская, floor:12, price:5100000, area:35.2, elevator:1 пасс., timeToMetro:19, floors:12, rooms:1, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:162272567, builtAt:1974, bathrooms:1, netArea:18, metro:Орехово, floor:6, price:5100000, area:33, elevator:1 пасс., timeToMetro:6, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:161692453, builtAt:2006, bathrooms:1, netArea:25, metro:Речной вокзал, floor:23, price:8280000, area:47, elevator:2 пасс. + 2 груз., timeToMetro:14, floors:23, rooms:1, view:–, buildingType:монолитный, renovation:отсутствует, balcony:1 лодж.
itemId:160479208, builtAt:2012, bathrooms:1, netArea:20, metro:Бульвар Рокоссовского, floor:10, price:12000000, area:46, elevator:2 пасс. + 2 груз., timeToMetro:8, floors:30, rooms:1, view:двор, buildingType:монолитный, renovation:косметический, balcony:нет
itemId:162915890, builtAt:1962, bathrooms:1, netArea:20, metro:Белорусская, floor:6, price:6500000, area:31, elevator:1 пасс., timeToMetro:20, floors:9, rooms:1, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:155032420, builtAt:2002, bathrooms:-, netArea:14, metro:Бульвар Адмирала Ушакова, floor:16, price:5100000, area:37, elevator:–, timeToMetro:10, floors:17, rooms:1, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:162062617, builtAt:1977, bathrooms:-, netArea:18, metro:Шипиловская, floor:12, price:5200000, area:33, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158937527, builtAt:1972, bathrooms:-, netArea:18, metro:Беляево, floor:2, price:5199999, area:33, elevator:1 пасс., timeToMetro:24, floors:9, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:160790047, builtAt:-, bathrooms:-, netArea:18, metro:Бабушкинская, floor:9, price:5200000, area:34, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:158454210, builtAt:2001, bathrooms:-, netArea:14.5, metro:Улица Скобелевская, floor:6, price:5150000, area:35.5, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:12, rooms:1, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:161916580, builtAt:-, bathrooms:1, netArea:19, metro:Петровско-Разумовская, floor:4, price:5200000, area:32, elevator:1 пасс., timeToMetro:2, floors:9, rooms:1, view:улица, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:157859574, builtAt:1969, bathrooms:1, netArea:20, metro:Крымская, floor:1, price:5150000, area:35, elevator:1 пасс., timeToMetro:13, floors:12, rooms:1, view:двор, buildingType:блочный, renovation:косметический, balcony:–
itemId:162302017, builtAt:2016, bathrooms:-, netArea:17, metro:Рязанский проспект, floor:2, price:5150000, area:39, elevator:1 пасс., timeToMetro:10, floors:18, rooms:1, view:двор, buildingType:монолитный, renovation:отсутствует, balcony:1 лодж.
